M4id,category,Frequency,Horizon,SP
Y822,Macro,1,6,Yearly
Y823,Macro,1,6,Yearly
Y824,Macro,1,6,Yearly
Y825,Macro,1,6,Yearly
Y826,Macro,1,6,Yearly
Y827,Macro,1,6,Yearly
Y828,Macro,1,6,Yearly
Y829,Macro,1,6,Yearly
Y830,Macro,1,6,Yearly
Y831,Macro,1,6,Yearly
Y832,Macro,1,6,Yearly
Y833,Macro,1,6,Yearly
Y834,Macro,1,6,Yearly
Y835,Macro,1,6,Yearly
Y836,Macro,1,6,Yearly
Y837,Macro,1,6,Yearly
Y838,Macro,1,6,Yearly
Y839,Macro,1,6,Yearly
Y840,Macro,1,6,Yearly
Y841,Macro,1,6,Yearly
Y842,Macro,1,6,Yearly
Y843,Macro,1,6,Yearly
Y844,Macro,1,6,Yearly
Y845,Macro,1,6,Yearly
Y846,Macro,1,6,Yearly
Y847,Macro,1,6,Yearly
Y848,Macro,1,6,Yearly
Y849,Macro,1,6,Yearly
Y850,Macro,1,6,Yearly
Y851,Macro,1,6,Yearly
Y852,Macro,1,6,Yearly
Y853,Macro,1,6,Yearly
Y854,Macro,1,6,Yearly
Y855,Macro,1,6,Yearly
Y856,Macro,1,6,Yearly
Y857,Macro,1,6,Yearly
Y858,Macro,1,6,Yearly
Y859,Macro,1,6,Yearly
Y860,Macro,1,6,Yearly
Y861,Macro,1,6,Yearly
Y862,Macro,1,6,Yearly
Y863,Macro,1,6,Yearly
Y864,Macro,1,6,Yearly
Y865,Macro,1,6,Yearly
Y866,Macro,1,6,Yearly
Y867,Macro,1,6,Yearly
Y868,Macro,1,6,Yearly
Y869,Macro,1,6,Yearly
Y870,Macro,1,6,Yearly
Y871,Macro,1,6,Yearly
Y872,Macro,1,6,Yearly
Y873,Macro,1,6,Yearly
Y874,Macro,1,6,Yearly
Y875,Macro,1,6,Yearly
Y876,Macro,1,6,Yearly
Y877,Macro,1,6,Yearly
Y878,Macro,1,6,Yearly
Y879,Macro,1,6,Yearly
Y880,Macro,1,6,Yearly
Y881,Macro,1,6,Yearly
Y882,Macro,1,6,Yearly
Y883,Macro,1,6,Yearly
Y884,Macro,1,6,Yearly
Y885,Macro,1,6,Yearly
Y886,Macro,1,6,Yearly
Y887,Macro,1,6,Yearly
Y888,Macro,1,6,Yearly
Y889,Macro,1,6,Yearly
Y890,Macro,1,6,Yearly
Y891,Macro,1,6,Yearly
Y892,Macro,1,6,Yearly
Y893,Macro,1,6,Yearly
Y894,Macro,1,6,Yearly
Y895,Macro,1,6,Yearly
Y896,Macro,1,6,Yearly
Y897,Macro,1,6,Yearly
Y898,Macro,1,6,Yearly
Y899,Macro,1,6,Yearly
Y900,Macro,1,6,Yearly
Y901,Macro,1,6,Yearly
Y902,Macro,1,6,Yearly
Y903,Macro,1,6,Yearly
Y904,Macro,1,6,Yearly
Y905,Macro,1,6,Yearly
Y906,Macro,1,6,Yearly
Y907,Macro,1,6,Yearly
Y908,Macro,1,6,Yearly
Y909,Macro,1,6,Yearly
Y910,Macro,1,6,Yearly
Y911,Macro,1,6,Yearly
Y912,Macro,1,6,Yearly
Y913,Macro,1,6,Yearly
Y914,Macro,1,6,Yearly
Y915,Macro,1,6,Yearly
Y916,Macro,1,6,Yearly
Y917,Macro,1,6,Yearly
Y918,Macro,1,6,Yearly
Y919,Macro,1,6,Yearly
Y920,Macro,1,6,Yearly
Y921,Macro,1,6,Yearly
Y922,Macro,1,6,Yearly
Y923,Macro,1,6,Yearly
Y924,Macro,1,6,Yearly
Y925,Macro,1,6,Yearly
Y926,Macro,1,6,Yearly
Y927,Macro,1,6,Yearly
Y928,Macro,1,6,Yearly
Y929,Macro,1,6,Yearly
Y930,Macro,1,6,Yearly
Y931,Macro,1,6,Yearly
Y932,Macro,1,6,Yearly
Y933,Macro,1,6,Yearly
Y934,Macro,1,6,Yearly
Y935,Macro,1,6,Yearly
Y936,Macro,1,6,Yearly
Y937,Macro,1,6,Yearly
Y938,Macro,1,6,Yearly
Y939,Macro,1,6,Yearly
Y940,Macro,1,6,Yearly
Y941,Macro,1,6,Yearly
Y942,Macro,1,6,Yearly
Y943,Macro,1,6,Yearly
Y944,Macro,1,6,Yearly
Y945,Macro,1,6,Yearly
Y946,Macro,1,6,Yearly
Y947,Macro,1,6,Yearly
Y948,Macro,1,6,Yearly
Y949,Macro,1,6,Yearly
Y950,Macro,1,6,Yearly
Y951,Macro,1,6,Yearly
Y952,Macro,1,6,Yearly
Y953,Macro,1,6,Yearly
Y954,Macro,1,6,Yearly
Y955,Macro,1,6,Yearly
Y956,Macro,1,6,Yearly
Y957,Macro,1,6,Yearly
Y958,Macro,1,6,Yearly
Y959,Macro,1,6,Yearly
Y960,Macro,1,6,Yearly
Y961,Macro,1,6,Yearly
Y962,Macro,1,6,Yearly
Y963,Macro,1,6,Yearly
Y964,Macro,1,6,Yearly
Y965,Macro,1,6,Yearly
Y966,Macro,1,6,Yearly
Y967,Macro,1,6,Yearly
Y968,Macro,1,6,Yearly
Y969,Macro,1,6,Yearly
Y970,Macro,1,6,Yearly
Y971,Macro,1,6,Yearly
Y972,Macro,1,6,Yearly
Y973,Macro,1,6,Yearly
Y974,Macro,1,6,Yearly
Y975,Macro,1,6,Yearly
Y976,Macro,1,6,Yearly
Y977,Macro,1,6,Yearly
Y978,Macro,1,6,Yearly
Y979,Macro,1,6,Yearly
Y980,Macro,1,6,Yearly
Y981,Macro,1,6,Yearly
Y982,Macro,1,6,Yearly
Y983,Macro,1,6,Yearly
Y984,Macro,1,6,Yearly
Y985,Macro,1,6,Yearly
Y986,Macro,1,6,Yearly
Y987,Macro,1,6,Yearly
Y988,Macro,1,6,Yearly
Y989,Macro,1,6,Yearly
Y990,Macro,1,6,Yearly
Y991,Macro,1,6,Yearly
Y992,Macro,1,6,Yearly
Y993,Macro,1,6,Yearly
Y994,Macro,1,6,Yearly
Y995,Macro,1,6,Yearly
Y996,Macro,1,6,Yearly
Y997,Macro,1,6,Yearly
Y998,Macro,1,6,Yearly
Y999,Macro,1,6,Yearly
Y1000,Macro,1,6,Yearly
Y1001,Macro,1,6,Yearly
Y1002,Macro,1,6,Yearly
Y1003,Macro,1,6,Yearly
Y1004,Macro,1,6,Yearly
Y1005,Macro,1,6,Yearly
Y1006,Macro,1,6,Yearly
Y1007,Macro,1,6,Yearly
Y1008,Macro,1,6,Yearly
Y1009,Macro,1,6,Yearly
Y1010,Macro,1,6,Yearly
Y1011,Macro,1,6,Yearly
Y1012,Macro,1,6,Yearly
Y1013,Macro,1,6,Yearly
Y1014,Macro,1,6,Yearly
Y1015,Macro,1,6,Yearly
Y1016,Macro,1,6,Yearly
Y1017,Macro,1,6,Yearly
Y1018,Macro,1,6,Yearly
Y1019,Macro,1,6,Yearly
Y1020,Macro,1,6,Yearly
Y1021,Macro,1,6,Yearly
Y1022,Macro,1,6,Yearly
Y1023,Macro,1,6,Yearly
Y1024,Macro,1,6,Yearly
Y1025,Macro,1,6,Yearly
Y1026,Macro,1,6,Yearly
Y1027,Macro,1,6,Yearly
Y1028,Macro,1,6,Yearly
Y1029,Macro,1,6,Yearly
Y1030,Macro,1,6,Yearly
Y1031,Macro,1,6,Yearly
Y1032,Macro,1,6,Yearly
Y1033,Macro,1,6,Yearly
Y1034,Macro,1,6,Yearly
Y1035,Macro,1,6,Yearly
Y1036,Macro,1,6,Yearly
Y1037,Macro,1,6,Yearly
Y1038,Macro,1,6,Yearly
Y1039,Macro,1,6,Yearly
Y1040,Macro,1,6,Yearly
Y1041,Macro,1,6,Yearly
Y1042,Macro,1,6,Yearly
Y1043,Macro,1,6,Yearly
Y1044,Macro,1,6,Yearly
Y1045,Macro,1,6,Yearly
Y1046,Macro,1,6,Yearly
Y1047,Macro,1,6,Yearly
Y1048,Macro,1,6,Yearly
Y1049,Macro,1,6,Yearly
Y1050,Macro,1,6,Yearly
Y1051,Macro,1,6,Yearly
Y1052,Macro,1,6,Yearly
Y1053,Macro,1,6,Yearly
Y1054,Macro,1,6,Yearly
Y1055,Macro,1,6,Yearly
Y1056,Macro,1,6,Yearly
Y1057,Macro,1,6,Yearly
Y1058,Macro,1,6,Yearly
Y1059,Macro,1,6,Yearly
Y1060,Macro,1,6,Yearly
Y1061,Macro,1,6,Yearly
Y1062,Macro,1,6,Yearly
Y1063,Macro,1,6,Yearly
Y1064,Macro,1,6,Yearly
Y1065,Macro,1,6,Yearly
Y1066,Macro,1,6,Yearly
Y1067,Macro,1,6,Yearly
Y1068,Macro,1,6,Yearly
Y1069,Macro,1,6,Yearly
Y1070,Macro,1,6,Yearly
Y1071,Macro,1,6,Yearly
Y1072,Macro,1,6,Yearly
Y1073,Macro,1,6,Yearly
Y1074,Macro,1,6,Yearly
Y1075,Macro,1,6,Yearly
Y1076,Macro,1,6,Yearly
Y1077,Macro,1,6,Yearly
Y1078,Macro,1,6,Yearly
Y1079,Macro,1,6,Yearly
Y1080,Macro,1,6,Yearly
Y1081,Macro,1,6,Yearly
Y1082,Macro,1,6,Yearly
Y1083,Macro,1,6,Yearly
Y1084,Macro,1,6,Yearly
Y1085,Macro,1,6,Yearly
Y1086,Macro,1,6,Yearly
Y1087,Macro,1,6,Yearly
Y1088,Macro,1,6,Yearly
Y1089,Macro,1,6,Yearly
Y1090,Macro,1,6,Yearly
Y1091,Macro,1,6,Yearly
Y1092,Macro,1,6,Yearly
Y1093,Macro,1,6,Yearly
Y1094,Macro,1,6,Yearly
Y1095,Macro,1,6,Yearly
Y1096,Macro,1,6,Yearly
Y1097,Macro,1,6,Yearly
Y1098,Macro,1,6,Yearly
Y1099,Macro,1,6,Yearly
Y1100,Macro,1,6,Yearly
Y1101,Macro,1,6,Yearly
Y1102,Macro,1,6,Yearly
Y1103,Macro,1,6,Yearly
Y1104,Macro,1,6,Yearly
Y1105,Macro,1,6,Yearly
Y1106,Macro,1,6,Yearly
Y1107,Macro,1,6,Yearly
Y1108,Macro,1,6,Yearly
Y1109,Macro,1,6,Yearly
Y1110,Macro,1,6,Yearly
Y1111,Macro,1,6,Yearly
Y1112,Macro,1,6,Yearly
Y1113,Macro,1,6,Yearly
Y1114,Macro,1,6,Yearly
Y1115,Macro,1,6,Yearly
Y1116,Macro,1,6,Yearly
Y1117,Macro,1,6,Yearly
Y1118,Macro,1,6,Yearly
Y1119,Macro,1,6,Yearly
Y1120,Macro,1,6,Yearly
Y1121,Macro,1,6,Yearly
Y1122,Macro,1,6,Yearly
Y1123,Macro,1,6,Yearly
Y1124,Macro,1,6,Yearly
Y1125,Macro,1,6,Yearly
Y1126,Macro,1,6,Yearly
Y1127,Macro,1,6,Yearly
Y1128,Macro,1,6,Yearly
Y1129,Macro,1,6,Yearly
Y1130,Macro,1,6,Yearly
Y1131,Macro,1,6,Yearly
Y1132,Macro,1,6,Yearly
Y1133,Macro,1,6,Yearly
Y1134,Macro,1,6,Yearly
Y1135,Macro,1,6,Yearly
Y1136,Macro,1,6,Yearly
Y1137,Macro,1,6,Yearly
Y1138,Macro,1,6,Yearly
Y1139,Macro,1,6,Yearly
Y1140,Macro,1,6,Yearly
Y1141,Macro,1,6,Yearly
Y1142,Macro,1,6,Yearly
Y1143,Macro,1,6,Yearly
Y1144,Macro,1,6,Yearly
Y1145,Macro,1,6,Yearly
Y1146,Macro,1,6,Yearly
Y1147,Macro,1,6,Yearly
Y1148,Macro,1,6,Yearly
Y1149,Macro,1,6,Yearly
Y1150,Macro,1,6,Yearly
Y1151,Macro,1,6,Yearly
Y1152,Macro,1,6,Yearly
Y1153,Macro,1,6,Yearly
Y1154,Macro,1,6,Yearly
Y1155,Macro,1,6,Yearly
Y1156,Macro,1,6,Yearly
Y1157,Macro,1,6,Yearly
Y1158,Macro,1,6,Yearly
Y1159,Macro,1,6,Yearly
Y1160,Macro,1,6,Yearly
Y1161,Macro,1,6,Yearly
Y1162,Macro,1,6,Yearly
Y1163,Macro,1,6,Yearly
Y1164,Macro,1,6,Yearly
Y1165,Macro,1,6,Yearly
Y1166,Macro,1,6,Yearly
Y1167,Macro,1,6,Yearly
Y1168,Macro,1,6,Yearly
Y1169,Macro,1,6,Yearly
Y1170,Macro,1,6,Yearly
Y1171,Macro,1,6,Yearly
Y1172,Macro,1,6,Yearly
Y1173,Macro,1,6,Yearly
Y1174,Macro,1,6,Yearly
Y1175,Macro,1,6,Yearly
Y1176,Macro,1,6,Yearly
Y1177,Macro,1,6,Yearly
Y1178,Macro,1,6,Yearly
Y1179,Macro,1,6,Yearly
Y1180,Macro,1,6,Yearly
Y1181,Macro,1,6,Yearly
Y1182,Macro,1,6,Yearly
Y1183,Macro,1,6,Yearly
Y1184,Macro,1,6,Yearly
Y1185,Macro,1,6,Yearly
Y1186,Macro,1,6,Yearly
Y1187,Macro,1,6,Yearly
Y1188,Macro,1,6,Yearly
Y1189,Macro,1,6,Yearly
Y1190,Macro,1,6,Yearly
Y1191,Macro,1,6,Yearly
Y1192,Macro,1,6,Yearly
Y1193,Macro,1,6,Yearly
Y1194,Macro,1,6,Yearly
Y1195,Macro,1,6,Yearly
Y1196,Macro,1,6,Yearly
Y1197,Macro,1,6,Yearly
Y1198,Macro,1,6,Yearly
Y1199,Macro,1,6,Yearly
Y1200,Macro,1,6,Yearly
Y1201,Macro,1,6,Yearly
Y1202,Macro,1,6,Yearly
Y1203,Macro,1,6,Yearly
Y1204,Macro,1,6,Yearly
Y1205,Macro,1,6,Yearly
Y1206,Macro,1,6,Yearly
Y1207,Macro,1,6,Yearly
Y1208,Macro,1,6,Yearly
Y1209,Macro,1,6,Yearly
Y1210,Macro,1,6,Yearly
Y1211,Macro,1,6,Yearly
Y1212,Macro,1,6,Yearly
Y1213,Macro,1,6,Yearly
Y1214,Macro,1,6,Yearly
Y1215,Macro,1,6,Yearly
Y1216,Macro,1,6,Yearly
Y1217,Macro,1,6,Yearly
Y1218,Macro,1,6,Yearly
Y1219,Macro,1,6,Yearly
Y1220,Macro,1,6,Yearly
Y1221,Macro,1,6,Yearly
Y1222,Macro,1,6,Yearly
Y1223,Macro,1,6,Yearly
Y1224,Macro,1,6,Yearly
Y1225,Macro,1,6,Yearly
Y1226,Macro,1,6,Yearly
Y1227,Macro,1,6,Yearly
Y1228,Macro,1,6,Yearly
Y1229,Macro,1,6,Yearly
Y1230,Macro,1,6,Yearly
Y1231,Macro,1,6,Yearly
Y1232,Macro,1,6,Yearly
Y1233,Macro,1,6,Yearly
Y1234,Macro,1,6,Yearly
Y1235,Macro,1,6,Yearly
Y1236,Macro,1,6,Yearly
Y1237,Macro,1,6,Yearly
Y1238,Macro,1,6,Yearly
Y1239,Macro,1,6,Yearly
Y1240,Macro,1,6,Yearly
Y1241,Macro,1,6,Yearly
Y1242,Macro,1,6,Yearly
Y1243,Macro,1,6,Yearly
Y1244,Macro,1,6,Yearly
Y1245,Macro,1,6,Yearly
Y1246,Macro,1,6,Yearly
Y1247,Macro,1,6,Yearly
Y1248,Macro,1,6,Yearly
Y1249,Macro,1,6,Yearly
Y1250,Macro,1,6,Yearly
Y1251,Macro,1,6,Yearly
Y1252,Macro,1,6,Yearly
Y1253,Macro,1,6,Yearly
Y1254,Macro,1,6,Yearly
Y1255,Macro,1,6,Yearly
Y1256,Macro,1,6,Yearly
Y1257,Macro,1,6,Yearly
Y1258,Macro,1,6,Yearly
Y1259,Macro,1,6,Yearly
Y1260,Macro,1,6,Yearly
Y1261,Macro,1,6,Yearly
Y1262,Macro,1,6,Yearly
Y1263,Macro,1,6,Yearly
Y1264,Macro,1,6,Yearly
Y1265,Macro,1,6,Yearly
Y1266,Macro,1,6,Yearly
Y1267,Macro,1,6,Yearly
Y1268,Macro,1,6,Yearly
Y1269,Macro,1,6,Yearly
Y1270,Macro,1,6,Yearly
Y1271,Macro,1,6,Yearly
Y1272,Macro,1,6,Yearly
Y1273,Macro,1,6,Yearly
Y1274,Macro,1,6,Yearly
Y1275,Macro,1,6,Yearly
Y1276,Macro,1,6,Yearly
Y1277,Macro,1,6,Yearly
Y1278,Macro,1,6,Yearly
Y1279,Macro,1,6,Yearly
Y1280,Macro,1,6,Yearly
Y1281,Macro,1,6,Yearly
Y1282,Macro,1,6,Yearly
Y1283,Macro,1,6,Yearly
Y1284,Macro,1,6,Yearly
Y1285,Macro,1,6,Yearly
Y1286,Macro,1,6,Yearly
Y1287,Macro,1,6,Yearly
Y1288,Macro,1,6,Yearly
Y1289,Macro,1,6,Yearly
Y1290,Macro,1,6,Yearly
Y1291,Macro,1,6,Yearly
Y1292,Macro,1,6,Yearly
Y1293,Macro,1,6,Yearly
Y1294,Macro,1,6,Yearly
Y1295,Macro,1,6,Yearly
Y1296,Macro,1,6,Yearly
Y1297,Macro,1,6,Yearly
Y1298,Macro,1,6,Yearly
Y1299,Macro,1,6,Yearly
Y1300,Macro,1,6,Yearly
Y1301,Macro,1,6,Yearly
Y1302,Macro,1,6,Yearly
Y1303,Macro,1,6,Yearly
Y1304,Macro,1,6,Yearly
Y1305,Macro,1,6,Yearly
Y1306,Macro,1,6,Yearly
Y1307,Macro,1,6,Yearly
Y1308,Macro,1,6,Yearly
Y1309,Macro,1,6,Yearly
Y1310,Macro,1,6,Yearly
Y1311,Macro,1,6,Yearly
Y1312,Macro,1,6,Yearly
Y1313,Macro,1,6,Yearly
Y1314,Macro,1,6,Yearly
Y1315,Macro,1,6,Yearly
Y1316,Macro,1,6,Yearly
Y1317,Macro,1,6,Yearly
Y1318,Macro,1,6,Yearly
Y1319,Macro,1,6,Yearly
Y1320,Macro,1,6,Yearly
Y1321,Macro,1,6,Yearly
Y1322,Macro,1,6,Yearly
Y1323,Macro,1,6,Yearly
Y1324,Macro,1,6,Yearly
Y1325,Macro,1,6,Yearly
Y1326,Macro,1,6,Yearly
Y1327,Macro,1,6,Yearly
Y1328,Macro,1,6,Yearly
Y1329,Macro,1,6,Yearly
Y1330,Macro,1,6,Yearly
Y1331,Macro,1,6,Yearly
Y1332,Macro,1,6,Yearly
Y1333,Macro,1,6,Yearly
Y1334,Macro,1,6,Yearly
Y1335,Macro,1,6,Yearly
Y1336,Macro,1,6,Yearly
Y1337,Macro,1,6,Yearly
Y1338,Macro,1,6,Yearly
Y1339,Macro,1,6,Yearly
Y1340,Macro,1,6,Yearly
Y1341,Macro,1,6,Yearly
Y1342,Macro,1,6,Yearly
Y1343,Macro,1,6,Yearly
Y1344,Macro,1,6,Yearly
Y1345,Macro,1,6,Yearly
Y1346,Macro,1,6,Yearly
Y1347,Macro,1,6,Yearly
Y1348,Macro,1,6,Yearly
Y1349,Macro,1,6,Yearly
Y1350,Macro,1,6,Yearly
Y1351,Macro,1,6,Yearly
Y1352,Macro,1,6,Yearly
Y1353,Macro,1,6,Yearly
Y1354,Macro,1,6,Yearly
Y1355,Macro,1,6,Yearly
Y1356,Macro,1,6,Yearly
Y1357,Macro,1,6,Yearly
Y1358,Macro,1,6,Yearly
Y1359,Macro,1,6,Yearly
Y1360,Macro,1,6,Yearly
Y1361,Macro,1,6,Yearly
Y1362,Macro,1,6,Yearly
Y1363,Macro,1,6,Yearly
Y1364,Macro,1,6,Yearly
Y1365,Macro,1,6,Yearly
Y1366,Macro,1,6,Yearly
Y1367,Macro,1,6,Yearly
Y1368,Macro,1,6,Yearly
Y1369,Macro,1,6,Yearly
Y1370,Macro,1,6,Yearly
Y1371,Macro,1,6,Yearly
Y1372,Macro,1,6,Yearly
Y1373,Macro,1,6,Yearly
Y1374,Macro,1,6,Yearly
Y1375,Macro,1,6,Yearly
Y1376,Macro,1,6,Yearly
Y1377,Macro,1,6,Yearly
Y1378,Macro,1,6,Yearly
Y1379,Macro,1,6,Yearly
Y1380,Macro,1,6,Yearly
Y1381,Macro,1,6,Yearly
Y1382,Macro,1,6,Yearly
Y1383,Macro,1,6,Yearly
Y1384,Macro,1,6,Yearly
Y1385,Macro,1,6,Yearly
Y1386,Macro,1,6,Yearly
Y1387,Macro,1,6,Yearly
Y1388,Macro,1,6,Yearly
Y1389,Macro,1,6,Yearly
Y1390,Macro,1,6,Yearly
Y1391,Macro,1,6,Yearly
Y1392,Macro,1,6,Yearly
Y1393,Macro,1,6,Yearly
Y1394,Macro,1,6,Yearly
Y1395,Macro,1,6,Yearly
Y1396,Macro,1,6,Yearly
Y1397,Macro,1,6,Yearly
Y1398,Macro,1,6,Yearly
Y1399,Macro,1,6,Yearly
Y1400,Macro,1,6,Yearly
Y1401,Macro,1,6,Yearly
Y1402,Macro,1,6,Yearly
Y1403,Macro,1,6,Yearly
Y1404,Macro,1,6,Yearly
Y1405,Macro,1,6,Yearly
Y1406,Macro,1,6,Yearly
Y1407,Macro,1,6,Yearly
Y1408,Macro,1,6,Yearly
Y1409,Macro,1,6,Yearly
Y1410,Macro,1,6,Yearly
Y1411,Macro,1,6,Yearly
Y1412,Macro,1,6,Yearly
Y1413,Macro,1,6,Yearly
Y1414,Macro,1,6,Yearly
Y1415,Macro,1,6,Yearly
Y1416,Macro,1,6,Yearly
Y1417,Macro,1,6,Yearly
Y1418,Macro,1,6,Yearly
Y1419,Macro,1,6,Yearly
Y1420,Macro,1,6,Yearly
Y1421,Macro,1,6,Yearly
Y1422,Macro,1,6,Yearly
Y1423,Macro,1,6,Yearly
Y1424,Macro,1,6,Yearly
Y1425,Macro,1,6,Yearly
Y1426,Macro,1,6,Yearly
Y1427,Macro,1,6,Yearly
Y1428,Macro,1,6,Yearly
Y1429,Macro,1,6,Yearly
Y1430,Macro,1,6,Yearly
Y1431,Macro,1,6,Yearly
Y1432,Macro,1,6,Yearly
Y1433,Macro,1,6,Yearly
Y1434,Macro,1,6,Yearly
Y1435,Macro,1,6,Yearly
Y1436,Macro,1,6,Yearly
Y1437,Macro,1,6,Yearly
Y1438,Macro,1,6,Yearly
Y1439,Macro,1,6,Yearly
Y1440,Macro,1,6,Yearly
Y1441,Macro,1,6,Yearly
Y1442,Macro,1,6,Yearly
Y1443,Macro,1,6,Yearly
Y1444,Macro,1,6,Yearly
Y1445,Macro,1,6,Yearly
Y1446,Macro,1,6,Yearly
Y1447,Macro,1,6,Yearly
Y1448,Macro,1,6,Yearly
Y1449,Macro,1,6,Yearly
Y1450,Macro,1,6,Yearly
Y1451,Macro,1,6,Yearly
Y1452,Macro,1,6,Yearly
Y1453,Macro,1,6,Yearly
Y1454,Macro,1,6,Yearly
Y1455,Macro,1,6,Yearly
Y1456,Macro,1,6,Yearly
Y1457,Macro,1,6,Yearly
Y1458,Macro,1,6,Yearly
Y1459,Macro,1,6,Yearly
Y1460,Macro,1,6,Yearly
Y1461,Macro,1,6,Yearly
Y1462,Macro,1,6,Yearly
Y1463,Macro,1,6,Yearly
Y1464,Macro,1,6,Yearly
Y1465,Macro,1,6,Yearly
Y1466,Macro,1,6,Yearly
Y1467,Macro,1,6,Yearly
Y1468,Macro,1,6,Yearly
Y1469,Macro,1,6,Yearly
Y1470,Macro,1,6,Yearly
Y1471,Macro,1,6,Yearly
Y1472,Macro,1,6,Yearly
Y1473,Macro,1,6,Yearly
Y1474,Macro,1,6,Yearly
Y1475,Macro,1,6,Yearly
Y1476,Macro,1,6,Yearly
Y1477,Macro,1,6,Yearly
Y1478,Macro,1,6,Yearly
Y1479,Macro,1,6,Yearly
Y1480,Macro,1,6,Yearly
Y1481,Macro,1,6,Yearly
Y1482,Macro,1,6,Yearly
Y1483,Macro,1,6,Yearly
Y1484,Macro,1,6,Yearly
Y1485,Macro,1,6,Yearly
Y1486,Macro,1,6,Yearly
Y1487,Macro,1,6,Yearly
Y1488,Macro,1,6,Yearly
Y1489,Macro,1,6,Yearly
Y1490,Macro,1,6,Yearly
Y1491,Macro,1,6,Yearly
Y1492,Macro,1,6,Yearly
Y1493,Macro,1,6,Yearly
Y1494,Macro,1,6,Yearly
Y1495,Macro,1,6,Yearly
Y1496,Macro,1,6,Yearly
Y1497,Macro,1,6,Yearly
Y1498,Macro,1,6,Yearly
Y1499,Macro,1,6,Yearly
Y1500,Macro,1,6,Yearly
Y1501,Macro,1,6,Yearly
Y1502,Macro,1,6,Yearly
Y1503,Macro,1,6,Yearly
Y1504,Macro,1,6,Yearly
Y1505,Macro,1,6,Yearly
Y1506,Macro,1,6,Yearly
Y1507,Macro,1,6,Yearly
Y1508,Macro,1,6,Yearly
Y1509,Macro,1,6,Yearly
Y1510,Macro,1,6,Yearly
Y1511,Macro,1,6,Yearly
Y1512,Macro,1,6,Yearly
Y1513,Macro,1,6,Yearly
Y1514,Macro,1,6,Yearly
Y1515,Macro,1,6,Yearly
Y1516,Macro,1,6,Yearly
Y1517,Macro,1,6,Yearly
Y1518,Macro,1,6,Yearly
Y1519,Macro,1,6,Yearly
Y1520,Macro,1,6,Yearly
Y1521,Macro,1,6,Yearly
Y1522,Macro,1,6,Yearly
Y1523,Macro,1,6,Yearly
Y1524,Macro,1,6,Yearly
Y1525,Macro,1,6,Yearly
Y1526,Macro,1,6,Yearly
Y1527,Macro,1,6,Yearly
Y1528,Macro,1,6,Yearly
Y1529,Macro,1,6,Yearly
Y1530,Macro,1,6,Yearly
Y1531,Macro,1,6,Yearly
Y1532,Macro,1,6,Yearly
Y1533,Macro,1,6,Yearly
Y1534,Macro,1,6,Yearly
Y1535,Macro,1,6,Yearly
Y1536,Macro,1,6,Yearly
Y1537,Macro,1,6,Yearly
Y1538,Macro,1,6,Yearly
Y1539,Macro,1,6,Yearly
Y1540,Macro,1,6,Yearly
Y1541,Macro,1,6,Yearly
Y1542,Macro,1,6,Yearly
Y1543,Macro,1,6,Yearly
Y1544,Macro,1,6,Yearly
Y1545,Macro,1,6,Yearly
Y1546,Macro,1,6,Yearly
Y1547,Macro,1,6,Yearly
Y1548,Macro,1,6,Yearly
Y1549,Macro,1,6,Yearly
Y1550,Macro,1,6,Yearly
Y1551,Macro,1,6,Yearly
Y1552,Macro,1,6,Yearly
Y1553,Macro,1,6,Yearly
Y1554,Macro,1,6,Yearly
Y1555,Macro,1,6,Yearly
Y1556,Macro,1,6,Yearly
Y1557,Macro,1,6,Yearly
Y1558,Macro,1,6,Yearly
Y1559,Macro,1,6,Yearly
Y1560,Macro,1,6,Yearly
Y1561,Macro,1,6,Yearly
Y1562,Macro,1,6,Yearly
Y1563,Macro,1,6,Yearly
Y1564,Macro,1,6,Yearly
Y1565,Macro,1,6,Yearly
Y1566,Macro,1,6,Yearly
Y1567,Macro,1,6,Yearly
Y1568,Macro,1,6,Yearly
Y1569,Macro,1,6,Yearly
Y1570,Macro,1,6,Yearly
Y1571,Macro,1,6,Yearly
Y1572,Macro,1,6,Yearly
Y1573,Macro,1,6,Yearly
Y1574,Macro,1,6,Yearly
Y1575,Macro,1,6,Yearly
Y1576,Macro,1,6,Yearly
Y1577,Macro,1,6,Yearly
Y1578,Macro,1,6,Yearly
Y1579,Macro,1,6,Yearly
Y1580,Macro,1,6,Yearly
Y1581,Macro,1,6,Yearly
Y1582,Macro,1,6,Yearly
Y1583,Macro,1,6,Yearly
Y1584,Macro,1,6,Yearly
Y1585,Macro,1,6,Yearly
Y1586,Macro,1,6,Yearly
Y1587,Macro,1,6,Yearly
Y1588,Macro,1,6,Yearly
Y1589,Macro,1,6,Yearly
Y1590,Macro,1,6,Yearly
Y1591,Macro,1,6,Yearly
Y1592,Macro,1,6,Yearly
Y1593,Macro,1,6,Yearly
Y1594,Macro,1,6,Yearly
Y1595,Macro,1,6,Yearly
Y1596,Macro,1,6,Yearly
Y1597,Macro,1,6,Yearly
Y1598,Macro,1,6,Yearly
Y1599,Macro,1,6,Yearly
Y1600,Macro,1,6,Yearly
Y1601,Macro,1,6,Yearly
Y1602,Macro,1,6,Yearly
Y1603,Macro,1,6,Yearly
Y1604,Macro,1,6,Yearly
Y1605,Macro,1,6,Yearly
Y1606,Macro,1,6,Yearly
Y1607,Macro,1,6,Yearly
